url,title,image_url
https://en.wikipedia.org/wiki/Feel_What_U_Feel,Feel What U Feel,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Lisa_Loeb_-_Feel_What_U_Feel.png/220px-Lisa_Loeb_-_Feel_What_U_Feel.png
https://en.wikipedia.org/wiki/The_Return_of_the_5000_Lb._Man,The Return of the 5000 Lb. Man,https://upload.wikimedia.org/wikipedia/en/8/80/The_Return_of_the_5000_Lb_Man.jpg
https://en.wikipedia.org/wiki/Number_2_%C2%A1Una_mas!,Number 2 ¡Una mas!,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Number_2_%C2%A1Una_mas%21.jpg/220px-Number_2_%C2%A1Una_mas%21.jpg
https://en.wikipedia.org/wiki/Portrait_of_an_Artist_(album),Portrait of an Artist (album),https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Portrait_of_an_Artist_%28album%29.jpg/220px-Portrait_of_an_Artist_%28album%29.jpg
https://en.wikipedia.org/wiki/George_Russell_Sextet_at_Beethoven_Hall,George Russell Sextet at Beethoven Hall,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/George_Russell_Sextet_at_Beethoven_Hall.jpg/220px-George_Russell_Sextet_at_Beethoven_Hall.jpg
https://en.wikipedia.org/wiki/%2B%E2%80%93%3D%C3%B7%C3%97_(Tour_Collection),+–=÷× (Tour Collection),https://upload.wikimedia.org/wikipedia/en/thumb/9/91/The_Mathematics_Tour_Collection.webp/220px-The_Mathematics_Tour_Collection.webp.png
https://en.wikipedia.org/wiki/Oasis_(Shirley_Scott_album),Oasis (Shirley Scott album),https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Oasis_%28Shirley_Scott_album%29.jpg/220px-Oasis_%28Shirley_Scott_album%29.jpg
https://en.wikipedia.org/wiki/Dawn_FM,Dawn FM,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/The_Weeknd_-_Dawn_FM.png/220px-The_Weeknd_-_Dawn_FM.png
https://en.wikipedia.org/wiki/By_Any_Means_Necessary_(Gary_Thomas_album),By Any Means Necessary (Gary Thomas album),https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/By_Any_Means_Necessary_%28Gary_Thomas_album%29.jpg/220px-By_Any_Means_Necessary_%28Gary_Thomas_album%29.jpg
https://en.wikipedia.org/wiki/Kirkatron,Kirkatron,https://upload.wikimedia.org/wikipedia/en/b/b1/Kirkatron.jpg
https://en.wikipedia.org/wiki/Enter_Laughing_(film),Enter Laughing (film),https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/EnterLaughing.jpg/220px-EnterLaughing.jpg
https://en.wikipedia.org/wiki/Cleveland_Style,Cleveland Style,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Cleveland_Style.jpg/220px-Cleveland_Style.jpg
https://en.wikipedia.org/wiki/God_(Rip_Rig_%2B_Panic_album),God (Rip Rig + Panic album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Rip_Rig_%2B_Panic_-_God.jpeg/220px-Rip_Rig_%2B_Panic_-_God.jpeg
https://en.wikipedia.org/wiki/Unforeseen_Blessings,Unforeseen Blessings,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Unforseen_Blessings.jpg/220px-Unforseen_Blessings.jpg
https://en.wikipedia.org/wiki/Time_for_2,Time for 2,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Anita_Tjader_Time_2.jpeg/220px-Anita_Tjader_Time_2.jpeg
https://en.wikipedia.org/wiki/Breeze_from_the_East,Breeze from the East,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Tjader_Breeze_East.jpeg/220px-Tjader_Breeze_East.jpeg
https://en.wikipedia.org/wiki/Poisoned_Minds:_The_Paris_Concert,Poisoned Minds: The Paris Concert,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Poisoned_Minds_The_Paris_Concert.jpg/220px-Poisoned_Minds_The_Paris_Concert.jpg
https://en.wikipedia.org/wiki/Smithville_(album),Smithville (album),https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Smithville_%28album%29.jpg/220px-Smithville_%28album%29.jpg
https://en.wikipedia.org/wiki/Blue_Pyramid_(Johnny_Hodges_and_Wild_Bill_Davis_album),Blue Pyramid (Johnny Hodges and Wild Bill Davis album),https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Blue_Pyramid_%28Johnny_Hodges_and_Wild_Bill_Davis_album%29.jpg/220px-Blue_Pyramid_%28Johnny_Hodges_and_Wild_Bill_Davis_album%29.jpg
https://en.wikipedia.org/wiki/Quicksand_(Ted_Curson_album),Quicksand (Ted Curson album),https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Quicksand_%28Ted_Curson_album%29.jpg/220px-Quicksand_%28Ted_Curson_album%29.jpg
https://en.wikipedia.org/wiki/Rambling_Boy_(Charlie_Haden_album),Rambling Boy (Charlie Haden album),https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Charlie_Haden_Rambling_Boy.jpg/220px-Charlie_Haden_Rambling_Boy.jpg
https://en.wikipedia.org/wiki/Body_and_Soul_(Coleman_Hawkins_album),Body and Soul (Coleman Hawkins album),https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Body_and_Soul_%28Coleman_Hawkins_album%29.jpg/220px-Body_and_Soul_%28Coleman_Hawkins_album%29.jpg
https://en.wikipedia.org/wiki/VSOP:_Live_Under_the_Sky,V.S.O.P. Live Under the Sky,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/VSOP_Live_Under_Sky.jpg/220px-VSOP_Live_Under_Sky.jpg
https://en.wikipedia.org/wiki/For_Love_of_Ivy,For Love of Ivy,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/LoveofIvyposter.jpg/220px-LoveofIvyposter.jpg
"https://en.wikipedia.org/wiki/Portrait_of_Jaco:_The_Early_Years,_1968%E2%80%931978","Portrait of Jaco: The Early Years, 1968–1978",https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Portrait_of_Jaco_The_Early_Years%2C_1968%E2%80%931978.jpg/220px-Portrait_of_Jaco_The_Early_Years%2C_1968%E2%80%931978.jpg
https://en.wikipedia.org/wiki/The_Muppet_Movie_(soundtrack),The Muppet Movie (soundtrack),https://upload.wikimedia.org/wikipedia/en/thumb/1/16/The_Muppet_Movie_soundtrack.jpg/220px-The_Muppet_Movie_soundtrack.jpg
https://en.wikipedia.org/wiki/The_Muppet_Show_(album),The Muppet Show (album),https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/The_Muppet_Show_%281977%29_soundtrack_album_cover.jpg/220px-The_Muppet_Show_%281977%29_soundtrack_album_cover.jpg
https://en.wikipedia.org/wiki/Pres_and_Teddy,Pres and Teddy,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Pres_and_Teddy.jpg/220px-Pres_and_Teddy.jpg
https://en.wikipedia.org/wiki/Time_Is_of_the_Essence,Time Is of the Essence,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Time_Is_of_the_Essence.jpg/220px-Time_Is_of_the_Essence.jpg
https://en.wikipedia.org/wiki/Jerk_Out,Jerk Out,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/The_Time_Jerk_Out.jpg/220px-The_Time_Jerk_Out.jpg
https://en.wikipedia.org/wiki/Ten_Years_Are_Gone,Ten Years Are Gone,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/John_Mayall_Ten_Years_Are_Gone.jpg/220px-John_Mayall_Ten_Years_Are_Gone.jpg
https://en.wikipedia.org/wiki/Awake_(Josh_Groban_album),Awake (Josh Groban album),https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Awakejoshgroban.jpg/220px-Awakejoshgroban.jpg
https://en.wikipedia.org/wiki/Aren%27t_You_Glad_You%27re_You%3F_(album),Aren't You Glad You're You? (album),https://upload.wikimedia.org/wikipedia/en/0/0c/Aren%27t_You_Glad_You%27re_You%3F.jpg
https://en.wikipedia.org/wiki/My_Romance_(Houston_Person_album),My Romance (Houston Person album),https://upload.wikimedia.org/wikipedia/en/thumb/4/49/My_Romance_%28Houston_Person_album%29.jpg/220px-My_Romance_%28Houston_Person_album%29.jpg
https://en.wikipedia.org/wiki/5_(Flow_album),5 (Flow album),https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/5RegAlbumCover.jpg/220px-5RegAlbumCover.jpg
https://en.wikipedia.org/wiki/Motor-Cycle_(album),Motor-Cycle (album),https://upload.wikimedia.org/wikipedia/en/thumb/1/19/%22%22Motor-Cycle%22_LP_cover-Lotti_Golden.jpg/220px-%22%22Motor-Cycle%22_LP_cover-Lotti_Golden.jpg
https://en.wikipedia.org/wiki/Please_Hammer_Don%27t_Hurt_%27Em,Please Hammer Don't Hurt 'Em,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Please_Hammer_Don%27t_Hurt_%27Em.jpg/220px-Please_Hammer_Don%27t_Hurt_%27Em.jpg
https://en.wikipedia.org/wiki/Zoo_TV:_Live_from_Sydney,Zoo TV: Live from Sydney,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Zootv-live-from-sydney.jpg/220px-Zootv-live-from-sydney.jpg
https://en.wikipedia.org/wiki/Ten_Summoner%27s_Tales,Ten Summoner's Tales,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Sting_-_Ten_Summoner%27s_Tales.png/220px-Sting_-_Ten_Summoner%27s_Tales.png
https://en.wikipedia.org/wiki/Comin%27_Your_Way,Comin' Your Way,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Comin%27_Your_Way.jpg/220px-Comin%27_Your_Way.jpg
https://en.wikipedia.org/wiki/Soul_Stirrin%27,Soul Stirrin',https://upload.wikimedia.org/wikipedia/en/5/5e/Soul_Stirrin%27.jpg
https://en.wikipedia.org/wiki/The_Impeccable_Mr._Wilson,The Impeccable Mr. Wilson,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/The_Impeccable_Mr_Wilson.jpg/220px-The_Impeccable_Mr_Wilson.jpg
"https://en.wikipedia.org/wiki/Jagged_Little_Pill,_Live","Jagged Little Pill, Live",https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Jagged_Little_Pill%2C_Live.jpg/220px-Jagged_Little_Pill%2C_Live.jpg
https://en.wikipedia.org/wiki/Dinah_Washington_Sings_Fats_Waller,Dinah Washington Sings Fats Waller,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Fatswallerdinah.jpg/220px-Fatswallerdinah.jpg
https://en.wikipedia.org/wiki/Where_the_Streets_Have_No_Name,Where the Streets Have No Name,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Where_the_Streets_Have_No_Name.png/220px-Where_the_Streets_Have_No_Name.png
https://en.wikipedia.org/wiki/In_the_Heat_of_the_Night_(film),In the Heat of the Night (film),https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/In_the_Heat_of_the_Night_%28film%29.jpg/220px-In_the_Heat_of_the_Night_%28film%29.jpg
https://en.wikipedia.org/wiki/Birds_of_Prey_(Hank_Roberts_album),Birds of Prey (Hank Roberts album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Birds_of_Prey_%28Hank_Roberts_album%29.jpg/220px-Birds_of_Prey_%28Hank_Roberts_album%29.jpg
https://en.wikipedia.org/wiki/A_New_Beginning_(Makanda_Ken_McIntyre_album),A New Beginning (Makanda Ken McIntyre album),https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/KenMcIntyre_A_New_Beginning.jpg/220px-KenMcIntyre_A_New_Beginning.jpg
https://en.wikipedia.org/wiki/Leonard_Bernstein_Discusses_Humor_in_Music_and_Conducts_Till_Eulenspiegel%27s_Merry_Pranks,Leonard Bernstein Discusses Humor in Music and Conducts Till Eulenspiegel's Merry Pranks,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Leonard_Bernstein_Discusses_Humor_in_Music.png/220px-Leonard_Bernstein_Discusses_Humor_in_Music.png
https://en.wikipedia.org/wiki/Black_Bone,Black Bone,https://upload.wikimedia.org/wikipedia/en/a/a7/Black_Bone.jpg
https://en.wikipedia.org/wiki/Diva_(Annie_Lennox_album),Diva (Annie Lennox album),https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Annie_Lennox_-_Diva_Album_Cover.jpg/220px-Annie_Lennox_-_Diva_Album_Cover.jpg
https://en.wikipedia.org/wiki/Concierto,Concierto,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Concierto_Jim_Hall.jpg/220px-Concierto_Jim_Hall.jpg
https://en.wikipedia.org/wiki/Dolo!,Dolo!,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Dolo%21.jpg/220px-Dolo%21.jpg
https://en.wikipedia.org/wiki/Jungle_Cowboy,Jungle Cowboy,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Jungle_Cowboy.jpg/220px-Jungle_Cowboy.jpg
https://en.wikipedia.org/wiki/The_Saxophones_of_Sonny_Stitt,The Saxophones of Sonny Stitt,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/The_Saxophones_of_Sonny_Stitt.jpg/220px-The_Saxophones_of_Sonny_Stitt.jpg
https://en.wikipedia.org/wiki/Nefertiti_(Andrew_Hill_album),Nefertiti (Andrew Hill album),https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Nefertiti_%28Andrew_Hill_album%29.jpg/220px-Nefertiti_%28Andrew_Hill_album%29.jpg
https://en.wikipedia.org/wiki/ByeFelicia,ByeFelicia,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Jordin_Sparks_-_ByeFelicia.jpg/220px-Jordin_Sparks_-_ByeFelicia.jpg
https://en.wikipedia.org/wiki/PYT_(Pretty_Young_Thing),P.Y.T. (Pretty Young Thing),https://upload.wikimedia.org/wikipedia/en/thumb/6/63/P.Y.T._%28Pretty_Young_Thing%29.jpg/220px-P.Y.T._%28Pretty_Young_Thing%29.jpg
https://en.wikipedia.org/wiki/A_Quiet_Storm,A Quiet Storm,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/A_Quiet_Storm_%28cover_art%29.jpg/220px-A_Quiet_Storm_%28cover_art%29.jpg
https://en.wikipedia.org/wiki/Blue_Genes_(album),Blue Genes (album),https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Blue_Genes_%28album%29.jpg/220px-Blue_Genes_%28album%29.jpg
https://en.wikipedia.org/wiki/We_Are_the_World_(album),We Are the World (album),https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Wearetheworldsingle.jpg/220px-Wearetheworldsingle.jpg
https://en.wikipedia.org/wiki/Urbanity_(album),Urbanity (album),https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Urbanity_%28album%29.jpg/220px-Urbanity_%28album%29.jpg
https://en.wikipedia.org/wiki/%27Gator_Tails,'Gator Tails,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/%27Gator_Tails.jpg/220px-%27Gator_Tails.jpg
https://en.wikipedia.org/wiki/Different_Perspectives,Different Perspectives,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Different_Perspectives.jpg/220px-Different_Perspectives.jpg
https://en.wikipedia.org/wiki/I_Dig_the_Duke!_I_Dig_the_Count!,I Dig the Duke! I Dig the Count!,https://upload.wikimedia.org/wikipedia/en/d/db/Meldig.jpg
https://en.wikipedia.org/wiki/Schizophrenia_(Wayne_Shorter_album),Schizophrenia (Wayne Shorter album),https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Schizophrenia_%28album%29.jpg/220px-Schizophrenia_%28album%29.jpg
https://en.wikipedia.org/wiki/Sonny_Stitt_Blows_the_Blues,Sonny Stitt Blows the Blues,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Sonny_Stitt_Blows_the_Blues.jpg/220px-Sonny_Stitt_Blows_the_Blues.jpg
https://en.wikipedia.org/wiki/After_the_Beginning_Again,After the Beginning Again,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/After_the_Beginning_Again.jpg/220px-After_the_Beginning_Again.jpg
https://en.wikipedia.org/wiki/Modern_Country_(album),Modern Country (album),https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Modern_Country_%28album%29.jpg/220px-Modern_Country_%28album%29.jpg
https://en.wikipedia.org/wiki/Juicy_(album),Juicy (album),https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Juicy_%28album%29.jpg/220px-Juicy_%28album%29.jpg
https://en.wikipedia.org/wiki/Thesis_(Jimmy_Guiffre_3_album),Thesis (Jimmy Giuffre 3 album),https://upload.wikimedia.org/wikipedia/en/4/49/JimmyGiuffre3ThesisCover.jpg
https://en.wikipedia.org/wiki/Tim_Berne%27s_Fractured_Fairy_Tales,Tim Berne's Fractured Fairy Tales,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Tim_Berne%27s_Fractured_Fairy_Tales.jpg/220px-Tim_Berne%27s_Fractured_Fairy_Tales.jpg
https://en.wikipedia.org/wiki/Ornette!,Ornette!,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Album-Ornette-Coleman-Ornette.jpg/220px-Album-Ornette-Coleman-Ornette.jpg
https://en.wikipedia.org/wiki/Om_Shanti_Om_(album),Om Shanti Om (album),https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Don_Cherry_Om_Shanti_Om.jpg/220px-Don_Cherry_Om_Shanti_Om.jpg
https://en.wikipedia.org/wiki/Planet_Rock_(song),Planet Rock (song),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Planet_rock_by_afrika_bambaataa_and_the_soul_sonic_force_US_7-inch_vocal_side_%28orange_label%29.png/220px-Planet_rock_by_afrika_bambaataa_and_the_soul_sonic_force_US_7-inch_vocal_side_%28orange_label%29.png
https://en.wikipedia.org/wiki/Comin%27_and_Goin%27,Comin' and Goin',https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Comin%27_and_Goin%27.jpg/220px-Comin%27_and_Goin%27.jpg
https://en.wikipedia.org/wiki/Shine_(Joni_Mitchell_album),Shine (Joni Mitchell album),https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Shine_Joni_Mitchell.jpg/220px-Shine_Joni_Mitchell.jpg
https://en.wikipedia.org/wiki/%3D1,=1,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Deep_Purple_-_%3D1.png/220px-Deep_Purple_-_%3D1.png
https://en.wikipedia.org/wiki/Dance_Session,Dance Session,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Dance_Session.jpg/220px-Dance_Session.jpg
https://en.wikipedia.org/wiki/7_x_Wilder,7 x Wilder,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/7_x_Wilder.jpg/220px-7_x_Wilder.jpg
https://en.wikipedia.org/wiki/7_(George_Strait_album),7 (George Strait album),https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Number7strait.jpg/220px-Number7strait.jpg
https://en.wikipedia.org/wiki/Swing%27s_the_Thing_(Illinois_Jacquet_album),Swing's the Thing (Illinois Jacquet album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Swing%27s_the_Thing.jpg/220px-Swing%27s_the_Thing.jpg
https://en.wikipedia.org/wiki/Uno_Dos_Tres_1%E2%80%A22%E2%80%A23,Uno Dos Tres 1•2•3,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Uno_Dos_Tres_1_2_3.jpg/220px-Uno_Dos_Tres_1_2_3.jpg
https://en.wikipedia.org/wiki/My_Kind_of_Music_(Mel_Torm%C3%A9_album),My Kind of Music (Mel Tormé album),https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Kindmel.jpg/220px-Kindmel.jpg
https://en.wikipedia.org/wiki/In_a_Tender_Mood,In a Tender Mood,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/In_a_Tender_Mood.jpg/220px-In_a_Tender_Mood.jpg
https://en.wikipedia.org/wiki/Trombone_Jazz_Samba,Trombone Jazz Samba,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Trombone_Jazz_Samba.jpg/220px-Trombone_Jazz_Samba.jpg
https://en.wikipedia.org/wiki/Save_the_Last_Dance_For_Me,Save the Last Dance for Me,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Save_the_Last_Dance_for_Me_-_The_Drifters.jpg/220px-Save_the_Last_Dance_for_Me_-_The_Drifters.jpg
https://en.wikipedia.org/wiki/Flautista!,Flautista!,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Flautista%21.jpg/220px-Flautista%21.jpg
https://en.wikipedia.org/wiki/Kai_Winding_(album),Kai Winding (album),https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Kai_Winding_%28album%29.jpg/220px-Kai_Winding_%28album%29.jpg
https://en.wikipedia.org/wiki/Right_Brain_Patrol,Right Brain Patrol,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Right_brain_patrol.jpeg/220px-Right_brain_patrol.jpeg
https://en.wikipedia.org/wiki/36_Chambers,Enter the Wu-Tang (36 Chambers),https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Wu-TangClanEntertheWu-Tangalbumcover.jpg/220px-Wu-TangClanEntertheWu-Tangalbumcover.jpg
https://en.wikipedia.org/wiki/Within_a_Song,Within a Song,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Within_a_Song.jpg/220px-Within_a_Song.jpg
https://en.wikipedia.org/wiki/A_New_Dimension,A New Dimension,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/A_New_Dimension.jpg/220px-A_New_Dimension.jpg
https://en.wikipedia.org/wiki/Drummer%27s_Holiday,Drummer's Holiday,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Drummer%27s_Holiday.jpg/220px-Drummer%27s_Holiday.jpg
https://en.wikipedia.org/wiki/Urbane_Jazz,Urbane Jazz,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Urbane_Jazz.jpg/220px-Urbane_Jazz.jpg
https://en.wikipedia.org/wiki/Cherry_Jam,Cherry Jam,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Don_Cherry_Cherry_Jam.jpg/220px-Don_Cherry_Cherry_Jam.jpg
https://en.wikipedia.org/wiki/Spanish_Blues_Band,Spanish Blues Band,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Spanish_Blues_Band.jpg/220px-Spanish_Blues_Band.jpg
https://en.wikipedia.org/wiki/The_Lionel_Hampton_Art_Tatum_Buddy_Rich_Trio,The Lionel Hampton Art Tatum Buddy Rich Trio,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/LionelHamptonArtTatumBuddyRich_Trio_Clef.jpg/220px-LionelHamptonArtTatumBuddyRich_Trio_Clef.jpg
https://en.wikipedia.org/wiki/The_Complete_Science_Fiction_Sessions,The Complete Science Fiction Sessions,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Ornette_Coleman_Complete_Science_Fiction_Sessions.jpg/220px-Ornette_Coleman_Complete_Science_Fiction_Sessions.jpg
https://en.wikipedia.org/wiki/Funktion_Junction,Funktion Junction,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Blue_Mitchell_Funktion_Junction_Cover.jpg/220px-Blue_Mitchell_Funktion_Junction_Cover.jpg
https://en.wikipedia.org/wiki/What_It_Be_Like%3F_Ed_Blackwell_Project_Vol._2,What It Be Like? Ed Blackwell Project Vol. 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Ed_Blackwell_What_It_Be_Like.jpg/220px-Ed_Blackwell_What_It_Be_Like.jpg
https://en.wikipedia.org/wiki/The_****_of_the_Mothers,The **** of the Mothers,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/The_of_the_Mothers.jpeg/220px-The_of_the_Mothers.jpeg
https://en.wikipedia.org/wiki/Summer_Fruits_(and_Unrest),Summer Fruits (and Unrest),https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Summer_Fruits_%28and_Unrest%29.jpg/220px-Summer_Fruits_%28and_Unrest%29.jpg
https://en.wikipedia.org/wiki/Memory_Select:_The_Paris_Concert,Memory Select: The Paris Concert,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Memory_Select_The_Paris_Concert.jpg/220px-Memory_Select_The_Paris_Concert.jpg
https://en.wikipedia.org/wiki/Swingin%27_on_the_Town,Swingin' on the Town,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Swingin%27_on_the_Town.jpg/220px-Swingin%27_on_the_Town.jpg
https://en.wikipedia.org/wiki/Rock_Requiem,Rock Requiem,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Rock_Requiem.jpg/220px-Rock_Requiem.jpg
https://en.wikipedia.org/wiki/Live_Ankara,Live Ankara,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Don_Cherry_Live_Ankara.jpg/220px-Don_Cherry_Live_Ankara.jpg
https://en.wikipedia.org/wiki/Blackout_in_the_Square_Root_of_Soul,Blackout in the Square Root of Soul,https://upload.wikimedia.org/wikipedia/en/d/d4/Blackout_in_the_Square_Root_of_Soul.jpg
https://en.wikipedia.org/wiki/Fusion_(Jimmy_Giuffre_3_album),Fusion (Jimmy Giuffre 3 album),https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Fusion_%28album%29.jpg/220px-Fusion_%28album%29.jpg
https://en.wikipedia.org/wiki/Cactus_Flower_(film),Cactus Flower (film),https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Cactus_Flower_1969.jpg/220px-Cactus_Flower_1969.jpg
https://en.wikipedia.org/wiki/3_(Suburban_Kids_with_Biblical_Names_album),3 (Suburban Kids with Biblical Names album),https://upload.wikimedia.org/wikipedia/en/thumb/2/29/3_%28Suburban_Kids_with_Biblical_Names_album%29.jpg/220px-3_%28Suburban_Kids_with_Biblical_Names_album%29.jpg
https://en.wikipedia.org/wiki/Straight_Ahead_(David_%22Fathead%22_Newman_album),"Straight Ahead (David ""Fathead"" Newman album)",https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Straight_Ahead_%28David_Fathead_Newman_album%29.jpg/220px-Straight_Ahead_%28David_Fathead_Newman_album%29.jpg
https://en.wikipedia.org/wiki/Live_at_the_Hilcrest_Club_1958,Live at the Hilcrest Club 1958,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Live_at_the_Hilcrest_Club.jpg/220px-Live_at_the_Hilcrest_Club.jpg
https://en.wikipedia.org/wiki/Swedish_Schnapps_(album),Swedish Schnapps,https://upload.wikimedia.org/wikipedia/en/c/c1/SwedishSchnapps.jpg
https://en.wikipedia.org/wiki/Changes_%26_Things,Changes & Things,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Changes_%26_Things.jpg/220px-Changes_%26_Things.jpg
https://en.wikipedia.org/wiki/Heritage_(Opeth_album),Heritage (Opeth album),https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Opeth-Heritage.jpg/220px-Opeth-Heritage.jpg
https://en.wikipedia.org/wiki/Valerian_and_the_City_of_a_Thousand_Planets,Valerian and the City of a Thousand Planets,https://upload.wikimedia.org/wikipedia/en/0/07/Valerian_and_the_City_of_a_Thousand_Planets.jpg
https://en.wikipedia.org/wiki/Stretching_Out_(Zoot_Sims_and_Bob_Brookmeyer_album),Stretching Out (Zoot Sims and Bob Brookmeyer album),https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Stretching_Out_%28Zoot_Sims_and_Bob_Brookmeyer_album%29.jpg/220px-Stretching_Out_%28Zoot_Sims_and_Bob_Brookmeyer_album%29.jpg
https://en.wikipedia.org/wiki/The_Italian_Job_(soundtrack),The Italian Job (soundtrack),https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/The_Italian_Job_%28soundtrack%29.jpg/220px-The_Italian_Job_%28soundtrack%29.jpg
