url,title
https://en.wikipedia.org/wiki/Firebirds_(album),Firebirds (album)
https://en.wikipedia.org/wiki/Time_Is_the_Enemy,Time Is the Enemy
https://en.wikipedia.org/wiki/Reflections_(1989_Frank_Morgan_album),Reflections (1989 Frank Morgan album)
https://en.wikipedia.org/wiki/Thick_(album),Thick (album)
https://en.wikipedia.org/wiki/The_Chicago_Transit_Authority_(album),Chicago Transit Authority (album)
https://en.wikipedia.org/wiki/The_Sermon_(Hampton_Hawes_album),The Sermon (Hampton Hawes album)
https://en.wikipedia.org/wiki/Elastic_Rock,Elastic Rock
https://en.wikipedia.org/wiki/The_Proper_Time_(soundtrack),The Proper Time
https://en.wikipedia.org/wiki/Seven_(Soft_Machine_album),Seven (Soft Machine album)
https://en.wikipedia.org/wiki/All_Night_Session!_Vol._2,All Night Session! Vol. 2
https://en.wikipedia.org/wiki/Hard_Hat_Area,Hard Hat Area
https://en.wikipedia.org/wiki/Back_to_Avalon_(Teddy_Edwards_album),Back to Avalon (Teddy Edwards album)
https://en.wikipedia.org/wiki/For_Trane_(Johnny_Hartman_album),For Trane
https://en.wikipedia.org/wiki/The_Green_Leaves_of_Summer_(album),The Green Leaves of Summer (album)
https://en.wikipedia.org/wiki/Andr%C3%A9_Previn_Plays_Songs_by_Jerome_Kern,André Previn Plays Songs by Jerome Kern
https://en.wikipedia.org/wiki/The_Hissing_of_Summer_Lawns,The Hissing of Summer Lawns
https://en.wikipedia.org/wiki/To_Swing_or_Not_to_Swing,To Swing or Not to Swing
https://en.wikipedia.org/wiki/Sonority_(album),Sonority (album)
https://en.wikipedia.org/wiki/Burning_Spirits,Burning Spirits
https://en.wikipedia.org/wiki/Easy_Living_(Frank_Morgan_album),Easy Living (Frank Morgan album)
https://en.wikipedia.org/wiki/Heart_%26_Soul_(Teddy_Edwards_album),Heart & Soul (Teddy Edwards album)
https://en.wikipedia.org/wiki/Matching_Mole_(album),Matching Mole (album)
https://en.wikipedia.org/wiki/Avant_Garson,Avant Garson
https://en.wikipedia.org/wiki/Swingin%27_the_%2720s,Swingin' the '20s
https://en.wikipedia.org/wiki/Shelly_Manne_%26_His_Men_Play_Peter_Gunn,Shelly Manne & His Men Play Peter Gunn
https://en.wikipedia.org/wiki/Live!_(Scott_Henderson_album),Live! (Scott Henderson album)
https://en.wikipedia.org/wiki/Casino_(Al_Di_Meola_album),Casino (Al Di Meola album)
https://en.wikipedia.org/wiki/A_World_of_Piano!,A World of Piano!
https://en.wikipedia.org/wiki/Brain_(album),Brain (album)
https://en.wikipedia.org/wiki/Blue_Matter_(John_Scofield_album),Blue Matter (John Scofield album)
https://en.wikipedia.org/wiki/All_Night_Session!_Vol._3,All Night Session! Vol. 3
https://en.wikipedia.org/wiki/Quantum_(album),Quantum (album)
https://en.wikipedia.org/wiki/Dr._Hee,Dr. Hee
https://en.wikipedia.org/wiki/Carmen_(Barney_Kessel_album),Carmen (Barney Kessel album)
https://en.wikipedia.org/wiki/Alive_in_London,Alive in London
https://en.wikipedia.org/wiki/Six_(Soft_Machine_album),Six (Soft Machine album)
https://en.wikipedia.org/wiki/Everybody_Likes_Hampton_Hawes,Everybody Likes Hampton Hawes
https://en.wikipedia.org/wiki/Shelly_Manne_%26_His_Friends,Shelly Manne & His Friends
https://en.wikipedia.org/wiki/At_the_Black_Hawk_4,At the Black Hawk 4
https://en.wikipedia.org/wiki/Barney_Kessel%27s_Swingin%27_Party,Barney Kessel's Swingin' Party
https://en.wikipedia.org/wiki/At_the_Black_Hawk_2,At the Black Hawk 2
https://en.wikipedia.org/wiki/Frenzy_(High_Inergy_album),Frenzy (High Inergy album)
https://en.wikipedia.org/wiki/Easy_Like,Easy Like
https://en.wikipedia.org/wiki/Kessel_Plays_Standards,Kessel Plays Standards
https://en.wikipedia.org/wiki/Make_A_Jazz_Noise_Here,Make a Jazz Noise Here
https://en.wikipedia.org/wiki/Li%27l_Abner_(album),Li'l Abner (album)
https://en.wikipedia.org/wiki/Let%27s_Cook!,Let's Cook!
https://en.wikipedia.org/wiki/Workin%27_Out!_with_the_Barney_Kessel_Quartet,Workin' Out! with the Barney Kessel Quartet
"https://en.wikipedia.org/wiki/Ella,_elle_l%27a","Ella, elle l'a"
https://en.wikipedia.org/wiki/Foot_Loose_%26_Fancy_Free,Foot Loose & Fancy Free
https://en.wikipedia.org/wiki/Sounds_Unheard_Of!,Sounds Unheard Of!
https://en.wikipedia.org/wiki/Give_and_Take_(Mike_Stern_album),Give and Take (Mike Stern album)
https://en.wikipedia.org/wiki/Music_to_Listen_to_Barney_Kessel_By,Music to Listen to Barney Kessel By
https://en.wikipedia.org/wiki/The_Fox_(Harold_Land_album),The Fox (Harold Land album)
https://en.wikipedia.org/wiki/Harlem_Blues_(Phineas_Newborn_Jr._album),Harlem Blues (Phineas Newborn Jr. album)
https://en.wikipedia.org/wiki/Fourth_(album),Fourth (album)
https://en.wikipedia.org/wiki/Planet_X_(Derek_Sherinian_album),Planet X (Derek Sherinian album)
https://en.wikipedia.org/wiki/Of_Queues_and_Cures,Of Queues and Cures
https://en.wikipedia.org/wiki/Stanley_Clarke_(album),Stanley Clarke (album)
https://en.wikipedia.org/wiki/Hampton_Hawes_at_the_Piano,Hampton Hawes at the Piano
https://en.wikipedia.org/wiki/One_of_a_Kind_(Bruford_album),One of a Kind (Bruford album)
https://en.wikipedia.org/wiki/Loud_Jazz,Loud Jazz
https://en.wikipedia.org/wiki/That_Old_Feeling_(Bud_Shank_album),That Old Feeling (Bud Shank album)
https://en.wikipedia.org/wiki/Waka/Jawaka,Waka/Jawaka
https://en.wikipedia.org/wiki/Believe_It_(album),Believe It (album)
https://en.wikipedia.org/wiki/Illicit_(album),Illicit (album)
https://en.wikipedia.org/wiki/Steps_Ahead_(album),Steps Ahead (album)
https://en.wikipedia.org/wiki/The_Seance_(album),The Seance (album)
"https://en.wikipedia.org/wiki/In_Person_Saturday_Night_at_the_Blackhawk,_San_Francisco,_Volume_2","In Person at the Blackhawk, San Francisco, Vols. 1 & 2"
https://en.wikipedia.org/wiki/Tonight_I%27m_Yours,Tonight I'm Yours
https://en.wikipedia.org/wiki/The_Poll_Winners,The Poll Winners
https://en.wikipedia.org/wiki/You_Get_More_Bounce_with_Curtis_Counce!,You Get More Bounce with Curtis Counce!
https://en.wikipedia.org/wiki/Coop!_The_Music_of_Bob_Cooper,Coop! The Music of Bob Cooper
https://en.wikipedia.org/wiki/Body_Wishes,Body Wishes
https://en.wikipedia.org/wiki/Something_Special_(Hampton_Hawes_album),Something Special (Hampton Hawes album)
https://en.wikipedia.org/wiki/Presenting_Red_Mitchell,Presenting Red Mitchell
https://en.wikipedia.org/wiki/Teddy%27s_Ready!,Teddy's Ready!
https://en.wikipedia.org/wiki/Synergy_(Dave_Weckl_Band_album),Synergy (Dave Weckl Band album)
https://en.wikipedia.org/wiki/Black_Utopia,Black Utopia
https://en.wikipedia.org/wiki/Open_Fire_(Ronnie_Montrose_album),Open Fire (Ronnie Montrose album)
https://en.wikipedia.org/wiki/Evening_Star_(Joshua_Breakstone_album),Evening Star (Joshua Breakstone album)
https://en.wikipedia.org/wiki/Blonde_on_Blonde,Blonde on Blonde
https://en.wikipedia.org/wiki/Vertical_Vision,Vertical Vision
https://en.wikipedia.org/wiki/Cosmic_Messenger,Cosmic Messenger
https://en.wikipedia.org/wiki/Red_Hot_Rhythm_%26_Blues,Red Hot Rhythm & Blues
https://en.wikipedia.org/wiki/Bundles_(album),Bundles (album)
https://en.wikipedia.org/wiki/Momentum_(Joshua_Redman_album),Momentum (Joshua Redman album)
https://en.wikipedia.org/wiki/Now_Is_the_Time:_Live_at_the_Knitting_Factory,Now Is the Time: Live at the Knitting Factory
https://en.wikipedia.org/wiki/Soul_on_Soul,Soul on Soul
https://en.wikipedia.org/wiki/Live_at_the_Jazz_Standard,Live at the Jazz Standard (Dave Douglas album)
https://en.wikipedia.org/wiki/Mark%E2%80%93n%E2%80%93Marshall:_Monday,Mark–n–Marshall: Monday
https://en.wikipedia.org/wiki/Spirits_(Pharoah_Sanders_album),Spirits (Pharoah Sanders album)
https://en.wikipedia.org/wiki/Caldera_(Sam_Rivers_album),Caldera (Sam Rivers album)
https://en.wikipedia.org/wiki/Songs_of_Berlin,Songs of Berlin
https://en.wikipedia.org/wiki/Secrets_(Mark_Feldman_album),Secrets (Mark Feldman album)
https://en.wikipedia.org/wiki/Expresso_II,Expresso II
https://en.wikipedia.org/wiki/Destiny%27s_Dance,Destiny's Dance
https://en.wikipedia.org/wiki/Eyes_of_the_Mind,Eyes of the Mind
https://en.wikipedia.org/wiki/For_Real!_(Hampton_Hawes_album),For Real! (Hampton Hawes album)
https://en.wikipedia.org/wiki/Inertia_(Derek_Sherinian_album),Inertia (Derek Sherinian album)
https://en.wikipedia.org/wiki/Like_Previn!,Like Previn!
https://en.wikipedia.org/wiki/Exploring_the_Scene!,Exploring the Scene!
https://en.wikipedia.org/wiki/Time_Control,Time Control
https://en.wikipedia.org/wiki/Million_Dollar_Legs_(album),Million Dollar Legs (album)
https://en.wikipedia.org/wiki/Blood_of_the_Snake,Blood of the Snake
https://en.wikipedia.org/wiki/The_Tri-Tone_Fascination,The Tri-Tone Fascination
https://en.wikipedia.org/wiki/Chicago_(album),Chicago (album)
https://en.wikipedia.org/wiki/Bebop_Lives!,Bebop Lives!
https://en.wikipedia.org/wiki/Bells_Are_Ringing_(Shelly_Manne_album),Bells Are Ringing (album)
https://en.wikipedia.org/wiki/Metal_Fatigue_(album),Metal Fatigue (album)
https://en.wikipedia.org/wiki/National_Health_(album),National Health (album)
https://en.wikipedia.org/wiki/The_Arrival_of_Victor_Feldman,The Arrival of Victor Feldman
https://en.wikipedia.org/wiki/Please_Send_Me_Someone_to_Love_(album),Please Send Me Someone to Love (album)
https://en.wikipedia.org/wiki/Hampton_Hawes_Trio,Hampton Hawes Trio
https://en.wikipedia.org/wiki/Swinging_Sounds,Swinging Sounds
https://en.wikipedia.org/wiki/Focus_(Chico_Freeman_album),Focus (Chico Freeman album)
https://en.wikipedia.org/wiki/Shelly_Manne_%26_His_Men_Play_Checkmate,Shelly Manne & His Men Play Checkmate
https://en.wikipedia.org/wiki/Suite_Sixteen,Suite Sixteen
https://en.wikipedia.org/wiki/9_by_3,9 by 3
https://en.wikipedia.org/wiki/Return_to_Forever_(Scorpions_album),Return to Forever (Scorpions album)
https://en.wikipedia.org/wiki/Beyond_the_Rain,Beyond the Rain
https://en.wikipedia.org/wiki/Here_and_Now_(Hampton_Hawes_album),Here and Now (Hampton Hawes album)
https://en.wikipedia.org/wiki/Man_of_Many_Parts,Man of Many Parts
https://en.wikipedia.org/wiki/Poll_Winners_Three!,Poll Winners Three!
https://en.wikipedia.org/wiki/California_Concert,California Concert
https://en.wikipedia.org/wiki/Pastiche_(album),Pastiche (album)
https://en.wikipedia.org/wiki/Focus_(Cynic_album),Focus (Cynic album)
https://en.wikipedia.org/wiki/Uneasy_(album),Uneasy (album)
https://en.wikipedia.org/wiki/Spiral_(Hiromi_album),Spiral (Hiromi album)
https://en.wikipedia.org/wiki/Live!_Shelly_Manne_%26_His_Men_at_the_Manne-Hole,Live! Shelly Manne & His Men at the Manne-Hole
https://en.wikipedia.org/wiki/Mirage_a_Trois,Mirage a Trois
https://en.wikipedia.org/wiki/Sand_(album),Sand (album)
https://en.wikipedia.org/wiki/Nice_Day_with_Buddy_Collette,Nice Day with Buddy Collette
https://en.wikipedia.org/wiki/Concerto_for_Clarinet_%26_Combo,Concerto for Clarinet & Combo
https://en.wikipedia.org/wiki/Andr%C3%A9_Previn_Plays_Songs_by_Harold_Arlen,André Previn Plays Songs by Harold Arlen
https://en.wikipedia.org/wiki/Leroy_Walks_Again!!!,Leroy Walks Again!!
https://en.wikipedia.org/wiki/Gazeuse!,Gazeuse!
"https://en.wikipedia.org/wiki/Back_Home_(Phineas_Newborn,_Jr._album)",Back Home (Phineas Newborn Jr. album)
https://en.wikipedia.org/wiki/Rumasuma,Rumasuma
https://en.wikipedia.org/wiki/More_Swinging_Sounds,More Swinging Sounds
https://en.wikipedia.org/wiki/Detente_(album),Detente (album)
https://en.wikipedia.org/wiki/Nafs_at_Peace,Nafs at Peace
"https://en.wikipedia.org/wiki/The_Blues_and_the_Abstract_Truth,_Take_2","The Blues and the Abstract Truth, Take 2"
https://en.wikipedia.org/wiki/Thank_You_for_Everything_(Johnny_Hartman_album),Thank You for Everything
https://en.wikipedia.org/wiki/Well_to_the_Bone,Well to the Bone
https://en.wikipedia.org/wiki/Live_at_Yoshi%27s_(Dee_Dee_Bridgewater_album),Live at Yoshi's (Dee Dee Bridgewater album)
https://en.wikipedia.org/wiki/Another_Mind,Another Mind
https://en.wikipedia.org/wiki/Atavachron,Atavachron
https://en.wikipedia.org/wiki/The_Three_%26_The_Two,The Three & The Two
https://en.wikipedia.org/wiki/The_Great_Jazz_Piano_of_Phineas_Newborn_Jr.,The Great Jazz Piano of Phineas Newborn Jr.
https://en.wikipedia.org/wiki/Gilbert_and_Sullivan,Gilbert and Sullivan
https://en.wikipedia.org/wiki/Maggie%27s_Back_in_Town!!,Maggie's Back in Town!!
https://en.wikipedia.org/wiki/Wardenclyffe_Tower_(album),Wardenclyffe Tower (album)
https://en.wikipedia.org/wiki/2_Drink_Minimum,2 Drink Minimum
https://en.wikipedia.org/wiki/Four!,Four!
https://en.wikipedia.org/wiki/All_Night_Session!_Vol._1,All Night Session! Vol. 1
https://en.wikipedia.org/wiki/The_Grand_Wazoo,The Grand Wazoo
https://en.wikipedia.org/wiki/Outside_(Shelly_Manne_album),Outside (Shelly Manne album)
https://en.wikipedia.org/wiki/It_Begins_Again,It Begins Again
https://en.wikipedia.org/wiki/Third_(Soft_Machine_album),Third (Soft Machine album)
https://en.wikipedia.org/wiki/Shut_Up_%27n_Play_Yer_Guitar,Shut Up 'n Play Yer Guitar
https://en.wikipedia.org/wiki/Blondes_Have_More_Fun,Blondes Have More Fun
https://en.wikipedia.org/wiki/Forty_Reasons,Forty Reasons
https://en.wikipedia.org/wiki/Serious_Swingers,Serious Swingers
https://en.wikipedia.org/wiki/Straphangin%27,Straphangin'
https://en.wikipedia.org/wiki/Heavy_Metal_Be-Bop,Heavy Metal Be-Bop
https://en.wikipedia.org/wiki/Double_Play!,Double Play!
https://en.wikipedia.org/wiki/Powers_of_Ten_(album),Powers of Ten (album)
https://en.wikipedia.org/wiki/Andr%C3%A9_Previn_Plays_Songs_by_Vernon_Duke,André Previn Plays Songs by Vernon Duke
https://en.wikipedia.org/wiki/Pleasure_Bent,Pleasure Bent
https://en.wikipedia.org/wiki/Blues_Around_the_Clock,Blues Around the Clock
https://en.wikipedia.org/wiki/Cross_Section_(album),Cross Section (album)
https://en.wikipedia.org/wiki/Eddie_%22Lockjaw%22_Davis_with_Shirley_Scott,"Eddie ""Lockjaw"" Davis with Shirley Scott"
https://en.wikipedia.org/wiki/Stitt_Meets_Brother_Jack,Stitt Meets Brother Jack
https://en.wikipedia.org/wiki/You_Talk_That_Talk!,You Talk That Talk!
https://en.wikipedia.org/wiki/Cookin%27_Sherry,Cookin' Sherry
https://en.wikipedia.org/wiki/The_Midnight_Show_(album),The Midnight Show (album)
https://en.wikipedia.org/wiki/Shirley_Scott_Plays_Horace_Silver,Shirley Scott Plays Horace Silver
https://en.wikipedia.org/wiki/Blues_for_Easy_Livers,Blues for Easy Livers
https://en.wikipedia.org/wiki/Alone_with_the_Blues_(Ray_Bryant_album),Alone with the Blues (Ray Bryant album)
https://en.wikipedia.org/wiki/Live_at_the_Village_Vanguard:_The_Art_of_the_Trio_Volume_Two,Live at the Village Vanguard: The Art of the Trio Volume Two
https://en.wikipedia.org/wiki/Blue_Seven,Blue Seven
https://en.wikipedia.org/wiki/The_Billy_Taylor_Trio_with_Candido,The Billy Taylor Trio with Candido
https://en.wikipedia.org/wiki/A_Sense_of_Direction,A Sense of Direction
https://en.wikipedia.org/wiki/Hot_Barbeque,Hot Barbeque
https://en.wikipedia.org/wiki/Soul_Electricity!,Soul Electricity!
https://en.wikipedia.org/wiki/Down_Home_(Joey_Baron_album),Down Home (Joey Baron album)
https://en.wikipedia.org/wiki/If_on_a_Winter%27s_Night...,If on a Winter's Night...
https://en.wikipedia.org/wiki/In_My_Solitude_(Willis_Jackson_album),In My Solitude (Willis Jackson album)
https://en.wikipedia.org/wiki/Don%27t_Look_Away_Now!,Don't Look Away Now!
https://en.wikipedia.org/wiki/Right_On_Brother,Right On Brother
https://en.wikipedia.org/wiki/Black_Feeling!,Black Feeling!
https://en.wikipedia.org/wiki/Rockin%27_in_Rhythm_(Swingville_All-Stars_album),Rockin' in Rhythm (Swingville All-Stars album)
https://en.wikipedia.org/wiki/Bebop_Revisited!,Bebop Revisited!
https://en.wikipedia.org/wiki/Let_There_Be_Funk:_The_Best_of_Patrice_Rushen,Let There Be Funk: The Best of Patrice Rushen
https://en.wikipedia.org/wiki/Welcome_to_Hungary!_The_Tommy_Vig_Orchestra_2012_Featuring_David_Murray,Welcome to Hungary! The Tommy Vig Orchestra 2012 Featuring David Murray
https://en.wikipedia.org/wiki/All_Those_Born_with_Wings,All Those Born with Wings
https://en.wikipedia.org/wiki/Gil%27s_Guests,Gil's Guests
https://en.wikipedia.org/wiki/Hallelujah_Time!,Hallelujah Time!
https://en.wikipedia.org/wiki/Prelusion,Prelusion
https://en.wikipedia.org/wiki/Work_(Thelonious_Monk_and_Sonny_Rollins_album),Thelonious Monk and Sonny Rollins
https://en.wikipedia.org/wiki/Music_in_the_Key_of_Om,Music in the Key of Om
https://en.wikipedia.org/wiki/Metamorphosis_(Don_Friedman_album),Metamorphosis (Don Friedman album)
https://en.wikipedia.org/wiki/First_Prize!,First Prize!
https://en.wikipedia.org/wiki/We_Three_(Roy_Haynes_album),We Three (jazz album)
https://en.wikipedia.org/wiki/Evenin%27_Blues,Evenin' Blues
https://en.wikipedia.org/wiki/The_Boss_Men,The Boss Men
https://en.wikipedia.org/wiki/The_Soul_Explosion,The Soul Explosion
https://en.wikipedia.org/wiki/Living_Field,Living Field
https://en.wikipedia.org/wiki/Brother_Jack_McDuff_Live!,Brother Jack McDuff Live!
https://en.wikipedia.org/wiki/Johnny_%22Hammond%22_Cooks_with_Gator_Tail,"Johnny ""Hammond"" Cooks with Gator Tail"
https://en.wikipedia.org/wiki/Some_of_My_Best_Friends_Are_the_Blues,Some of My Best Friends Are the Blues
https://en.wikipedia.org/wiki/Kirk%27s_Work,Kirk's Work
https://en.wikipedia.org/wiki/Night_Crawler_(album),Night Crawler (album)
https://en.wikipedia.org/wiki/Ramblin%27_Jack_Elliott_(album),Ramblin' Jack Elliott (album)
https://en.wikipedia.org/wiki/Night_Train_Now!,Night Train Now!
https://en.wikipedia.org/wiki/Relativity_(Walt_Dickerson_album),Relativity (Walt Dickerson album)
https://en.wikipedia.org/wiki/Listen_Here_(Freddie_McCoy_album),Listen Here (Freddie McCoy album)
https://en.wikipedia.org/wiki/Swing_Time!,Swing Time!
https://en.wikipedia.org/wiki/Stone_Blues,Stone Blues
https://en.wikipedia.org/wiki/Wild_Fire_(album),Wild Fire (album)
https://en.wikipedia.org/wiki/The_Quintet/Live!,The Quintet/Live!
https://en.wikipedia.org/wiki/Clifford_Brown_Memorial,Memorial (Clifford Brown album)
https://en.wikipedia.org/wiki/Beans_%26_Greens,Beans & Greens
https://en.wikipedia.org/wiki/Dig_Him!,Dig Him!
https://en.wikipedia.org/wiki/Cool_%22Gator%22,"Cool ""Gator"""
https://en.wikipedia.org/wiki/Red_Soul,Red Soul
https://en.wikipedia.org/wiki/This_Is_Walt_Dickerson!,This Is Walt Dickerson!
https://en.wikipedia.org/wiki/Callin%27_the_Blues,Callin' the Blues
https://en.wikipedia.org/wiki/Sound_Travels,Sound Travels
https://en.wikipedia.org/wiki/Electric_Soul!,Electric Soul!
https://en.wikipedia.org/wiki/Jaws_(album),Jaws (album)
https://en.wikipedia.org/wiki/Afro-Soul/Drum_Orgy,Afro-Soul/Drum Orgy
https://en.wikipedia.org/wiki/Oneness_(Jack_DeJohnette_album),Oneness (Jack DeJohnette album)
https://en.wikipedia.org/wiki/Satin_Doll_(Shirley_Scott_album),Satin Doll (Shirley Scott album)
https://en.wikipedia.org/wiki/Mann_in_the_Morning,Mann in the Morning
https://en.wikipedia.org/wiki/Sonny_Stitt/Bud_Powell/J.J._Johnson,Sonny Stitt/Bud Powell/J. J. Johnson
https://en.wikipedia.org/wiki/A_Few_Miles_from_Memphis,A Few Miles from Memphis
https://en.wikipedia.org/wiki/Guitar_Soul!,Guitar Soul!
https://en.wikipedia.org/wiki/The_First_Set,The First Set
https://en.wikipedia.org/wiki/Reelin%27_with_the_Feelin%27,Reelin' with the Feelin'
https://en.wikipedia.org/wiki/Just_Listen_(Joey_Baron_album),Just Listen (Joey Baron album)
https://en.wikipedia.org/wiki/Meditations_(Elmo_Hope_album),Meditations (Elmo Hope album)
https://en.wikipedia.org/wiki/Soul_Talk_(Johnny_%22Hammond%22_Smith_album),"Soul Talk (Johnny ""Hammond"" Smith album)"
https://en.wikipedia.org/wiki/Fearless_Frank_Foster,Fearless Frank Foster
https://en.wikipedia.org/wiki/Fontainebleau_(album),Fontainebleau (album)
https://en.wikipedia.org/wiki/Bottoms_Up_(Illinois_Jacquet_album),Bottoms Up (Illinois Jacquet album)
https://en.wikipedia.org/wiki/All_Star_Sessions,All Star Sessions
https://en.wikipedia.org/wiki/Boss_Shoutin%27,Boss Shoutin'
https://en.wikipedia.org/wiki/Concrete_Jungle_(David_%22Fathead%22_Newman_album),"Concrete Jungle (David ""Fathead"" Newman album)"
https://en.wikipedia.org/wiki/Untitled_(Jack_DeJohnette_album),Untitled (Jack DeJohnette album)
https://en.wikipedia.org/wiki/Tate%27s_Date,Tate's Date
https://en.wikipedia.org/wiki/McPherson%27s_Mood,McPherson's Mood
https://en.wikipedia.org/wiki/Let%27s_Jam,Let's Jam
https://en.wikipedia.org/wiki/More_Gravy,More Gravy
https://en.wikipedia.org/wiki/Evolution_(Teddy_Charles_album),Evolution (Teddy Charles album)
https://en.wikipedia.org/wiki/Shorty_%26_Doc,Shorty & Doc
https://en.wikipedia.org/wiki/What%27s_Going_On_(Johnny_%22Hammond%22_Smith_album),"What's Going On (Johnny ""Hammond"" Smith album)"
"https://en.wikipedia.org/wiki/Dave_Van_Ronk,_Folksinger","Dave Van Ronk, Folksinger"
https://en.wikipedia.org/wiki/Morning_Mist,Morning Mist
https://en.wikipedia.org/wiki/For_Once_in_My_Life_(Sylvia_Syms_album),For Once in My Life (Sylvia Syms album)
https://en.wikipedia.org/wiki/Nice_%27n%27_Tasty,Nice 'n' Tasty
https://en.wikipedia.org/wiki/The_Holy_Modal_Rounders_2,The Holy Modal Rounders 2
https://en.wikipedia.org/wiki/Spoon_in_London,Spoon in London
https://en.wikipedia.org/wiki/My_Fire!,My Fire!
https://en.wikipedia.org/wiki/Buck_%26_Buddy_Blow_the_Blues,Buck & Buddy Blow the Blues
https://en.wikipedia.org/wiki/Purdie_Good!,Purdie Good!
https://en.wikipedia.org/wiki/Black_on_Black!,Black on Black!
https://en.wikipedia.org/wiki/Soul_Power!,Soul Power!
https://en.wikipedia.org/wiki/Saudades_(Trio_Beyond_album),Saudades (Trio Beyond album)
https://en.wikipedia.org/wiki/Brother_Jack,Brother Jack
https://en.wikipedia.org/wiki/New_Trombone,New Trombone
https://en.wikipedia.org/wiki/Black_Vibrations,Black Vibrations
https://en.wikipedia.org/wiki/Now%27s_the_Time_(Shirley_Scott_album),Now's the Time (Shirley Scott album)
https://en.wikipedia.org/wiki/New_Rags,New Rags
https://en.wikipedia.org/wiki/Matka_Joanna,Matka Joanna
https://en.wikipedia.org/wiki/I_Got_a_Woman_(album),I Got a Woman (album)
https://en.wikipedia.org/wiki/Earthwalk,Earthwalk
https://en.wikipedia.org/wiki/Black_Rhythm_Revolution!,Black Rhythm Revolution!
https://en.wikipedia.org/wiki/Laughing_Soul,Laughing Soul
https://en.wikipedia.org/wiki/Litania:_Music_of_Krzysztof_Komeda,Litania – Music of Krzysztof Komeda
https://en.wikipedia.org/wiki/Dans_la_Nuit_(Louis_Sclavis_album),Dans la Nuit (album)
https://en.wikipedia.org/wiki/Live_at_the_Lighthouse_(Charles_Earland_album),Live at the Lighthouse (Charles Earland album)
https://en.wikipedia.org/wiki/The_High_Priest_(album),Thelonious Monk Trio
https://en.wikipedia.org/wiki/Boss_Soul!,Boss Soul!
"https://en.wikipedia.org/wiki/Yo_Ho!_Poor_You,_Little_Me","Yo Ho! Poor You, Little Me"
https://en.wikipedia.org/wiki/The_Black_Cat!,The Black Cat!
https://en.wikipedia.org/wiki/Blue_Gator,Blue Gator
https://en.wikipedia.org/wiki/Brother_Jack_Meets_the_Boss,Brother Jack Meets the Boss
https://en.wikipedia.org/wiki/Life_Force_(album),Life Force (album)
https://en.wikipedia.org/wiki/Loose...,Loose...
https://en.wikipedia.org/wiki/Jack_Elliott_Sings_the_Songs_of_Woody_Guthrie,Jack Elliott Sings the Songs of Woody Guthrie
https://en.wikipedia.org/wiki/Misty_(Richard_%22Groove%22_Holmes_album),"Misty (Richard ""Groove"" Holmes album)"
https://en.wikipedia.org/wiki/Scottie_(album),Scottie (album)
https://en.wikipedia.org/wiki/Soul_Happening!,Soul Happening!
https://en.wikipedia.org/wiki/Workin%27_%26_Wailin%27,Workin' & Wailin'
https://en.wikipedia.org/wiki/Into_Something,Into Something
https://en.wikipedia.org/wiki/Buck_Jumpin%27,Buck Jumpin'
https://en.wikipedia.org/wiki/Soprano_Sax_(Steve_Lacy_album),Soprano Sax (Steve Lacy album)
https://en.wikipedia.org/wiki/Mocha_Motion!,Mocha Motion!
https://en.wikipedia.org/wiki/Jug_(album),Jug (album)
https://en.wikipedia.org/wiki/The_Bud_Freeman_All-Stars_featuring_Shorty_Baker,The Bud Freeman All-Stars featuring Shorty Baker
https://en.wikipedia.org/wiki/Thunderbird_(Willis_Jackson_album),Thunderbird (Willis Jackson album)
https://en.wikipedia.org/wiki/Makin%27_Out_(album),Makin' Out (album)
https://en.wikipedia.org/wiki/Trackin%27_(album),Trackin' (album)
https://en.wikipedia.org/wiki/Soul_Blues_(album),Soul Blues (album)
https://en.wikipedia.org/wiki/Zebra_(Jack_DeJohnette_album),Zebra (Jack DeJohnette album)
https://en.wikipedia.org/wiki/Timeless_(1974),Timeless (John Abercrombie album)
https://en.wikipedia.org/wiki/Bad_Walking_Woman,Bad Walking Woman
https://en.wikipedia.org/wiki/Rockin%27_in_Rhythm_(Sonny_Criss_album),Rockin' in Rhythm (Sonny Criss album)
"https://en.wikipedia.org/wiki/Hangin%27_Out_(Funk,_Inc._album)","Hangin' Out (Funk, Inc. album)"
https://en.wikipedia.org/wiki/Easin%27_It,Easin' It
https://en.wikipedia.org/wiki/Exit_Music:_Songs_with_Radio_Heads,Exit Music: Songs with Radio Heads
https://en.wikipedia.org/wiki/The_Legendary_Live_Tapes:_1978%E2%80%931981,The Legendary Live Tapes: 1978–1981
https://en.wikipedia.org/wiki/Kansas_City_6,Kansas City 6
https://en.wikipedia.org/wiki/Phantom_Navigator,Phantom Navigator
https://en.wikipedia.org/wiki/Lady_Day:_The_Complete_Billie_Holiday_on_Columbia_1933%E2%80%931944,Lady Day: The Complete Billie Holiday on Columbia 1933–1944
"https://en.wikipedia.org/wiki/Ray_Sings,_Basie_Swings","Ray Sings, Basie Swings"
https://en.wikipedia.org/wiki/Basie_Jam:_Montreux_%2777,Basie Jam: Montreux '77
https://en.wikipedia.org/wiki/Flowers_for_Albert:_The_Complete_Concert,Flowers for Albert: The Complete Concert
https://en.wikipedia.org/wiki/Characters_(John_Abercrombie_album),Characters (John Abercrombie album)
